Wind,000905.SH,000905.SH,000905.SH,000905.SH,000905.SH
,中证500,中证500,中证500,中证500,中证500
日期,开盘价,最高价,最低价,收盘价,成交量
41768,3748.486,3752.455,3688.045,3716.022,2948883400
41771,3738.667,3812.827,3730.954,3812.758,4245480900
41772,3810.491,3819.753,3788.456,3806.89,3581498000
41773,3805.147,3816.405,3796.107,3803.803,2830755500
41774,3797.12,3799.079,3728.318,3732.337,3077118200
41775,3722.556,3733.28,3685.074,3726.656,2671334600
41778,3722.391,3722.391,3679.637,3705.364,2420359100
41779,3720.226,3748.753,3708.141,3715.71,2484602200
41780,3708.121,3747.551,3680.886,3747.334,2404689100
41781,3748.93,3788.056,3744.604,3746.14,3096098500
41782,3742.991,3786.563,3742.98,3786.563,2887723300
41785,3798.73,3827.59,3798.73,3827.487,3339637200
41786,3825.373,3834.421,3812.886,3818.322,3274276000
41787,3818.354,3862.104,3812.997,3861.588,3677476500
41788,3862.298,3874.102,3821.424,3821.867,3736467400
41789,3818.47,3840.864,3798.805,3829.238,3447981400
41793,3833.12,3845.481,3821.428,3822.716,3015499100
41794,3820.5,3820.762,3760.291,3789.294,3024040700
41795,3783.883,3832.384,3779.992,3832.055,2958072700
41796,3833.378,3837.401,3800.086,3818.333,2992632200
41799,3809.585,3830.604,3795.173,3797.429,2681952300
41800,3801.509,3840.243,3784.053,3840.019,3029738700
41801,3838.668,3859.034,3832.534,3858.051,3191529500
41802,3851.233,3857.908,3832.944,3850.113,3513491800
41803,3846.622,3894.543,3843.623,3891.557,3984079700
41806,3893.918,3915.215,3893.166,3914.981,3929475800
41807,3909.618,3909.618,3876.23,3879.344,3986075400
41808,3878.694,3881.392,3855.231,3858.099,4068867100
41809,3853.59,3860.303,3739.412,3755.694,4335149000
41810,3751.179,3789.41,3751.081,3789.342,2933163000
41813,3790.844,3827.828,3790.839,3815.879,3220035100
41814,3814.527,3839.594,3812.753,3839.203,3414969400
41815,3835.59,3835.59,3803.292,3814.03,3041989400
41816,3812.907,3863.095,3812.907,3861.95,4055070100
41817,3861.097,3905.543,3853.75,3889.323,4847612000
41820,3895.149,3925.442,3889.645,3924.903,4920966300
41821,3927.483,3951.919,3917.53,3951.726,4881398500
41822,3950.473,3979.371,3937.239,3979.31,5296635700
41823,3978.816,4026.065,3972.117,4019.647,6118409400
41824,4018.39,4022.217,3997.76,4004.561,5516638900
41827,4004.097,4024.368,3992.281,4014.488,5119715300
41828,4012.551,4039.922,3982.332,4039.707,5018074400
41829,4033.819,4047.382,3981.252,3982.404,5694464500
41830,3980.501,4008.126,3975.704,3982.198,4870848400
41831,3979.73,4033.885,3978.1,4029.751,5307468700
41834,4033.708,4090.802,4033.695,4090.802,6059248000
41835,4089.346,4098.28,4063.602,4093.113,6683399800
41836,4089.649,4105.015,4046.549,4062.119,5941441700
41837,4055.906,4055.906,4006.283,4031.44,4998835800
41838,4018.358,4066.176,4012.508,4042.521,4958258600
41841,4038.741,4048.938,4017.453,4030.242,4418609400
41842,4024.421,4086.111,4023.016,4083.288,5467301600
41843,4083.08,4094.649,4042.041,4057.113,5851827600
41844,4055.145,4073.863,4013.555,4054.223,6273828700
41845,4052.032,4089.801,4047.873,4089.801,5504340800
41848,4106.992,4168.393,4106.992,4168.373,7952835100
41849,4173.17,4221.575,4167.273,4207.862,8076083100
41850,4198.41,4220.214,4184.354,4214.836,6914667600
41851,4211.067,4257.414,4208.57,4257.045,6571104000
41852,4242.299,4268.434,4201.924,4210.219,7817189300
41855,4213.114,4278.847,4213.114,4278.847,6608314800
41856,4284.145,4300.505,4262.764,4300.12,7437961600
41857,4291.63,4336.757,4276.676,4328.601,7450724800
41858,4329.301,4348.194,4284.221,4286.09,7113573800
41859,4287.941,4317.931,4283.606,4311.697,5739771600
41862,4317.347,4377.244,4317.347,4377.018,6479859200
41863,4378.247,4400.002,4370.226,4399.806,6726292900
41864,4399.403,4410.462,4347.368,4401.809,7311060000
41865,4397.207,4426.47,4368.707,4373.504,7461788000
41866,4372.771,4428.973,4368.337,4423.636,6497228700
41869,4434.175,4483.568,4434.175,4483.544,7152626100
41870,4491.169,4500.802,4461.981,4496.938,7752149100
41871,4495.823,4521.25,4481.92,4497.399,7636869200
41872,4498.493,4501.661,4442.644,4495.44,7225705400
41873,4491.628,4526.239,4478.794,4521.752,7203475900
41876,4521.809,4522.704,4476.198,4487.142,6797546900
41877,4474.454,4490.902,4390.111,4407.588,6960691100
41878,4401.876,4432.151,4401.668,4421.212,5435973800
41879,4423.764,4431.577,4368.669,4381.494,5435598200
41880,4378.624,4427.879,4370.853,4427.879,4372281200
41883,4436.546,4507.486,4436.108,4507.442,5768541800
41884,4519.242,4576.12,4514.733,4576.12,8415383800
41885,4582.479,4612.334,4571.946,4608.557,8792713400
41886,4611.562,4648.222,4598.864,4647.886,9431810000
41887,4654.515,4666.918,4629.176,4666.474,9082661700
41891,4672.109,4701.944,4643.381,4701.699,8928430600
41892,4686.117,4713.959,4662.181,4709.909,8618734400
41893,4707.045,4762.132,4670.643,4704.942,9766970500
41894,4698.109,4757.04,4689.627,4756.949,7855002500
41897,4759.773,4810.07,4752.853,4807.555,9287306400
41898,4809.437,4816.324,4643.862,4645.546,11731022900
41899,4649.609,4686.392,4604.671,4686.047,8627612900
41900,4679.111,4719.584,4663.147,4719.009,7791305700
41901,4718.78,4762.171,4705.088,4758.727,7389142500
41904,4753.795,4753.795,4682.616,4694.229,7766707300
41905,4693.367,4754.472,4692.899,4754.472,7167912800
41906,4746.621,4816.184,4733.556,4815.71,8489014300
41907,4826.985,4861.797,4797.271,4814.735,9233939600
41908,4803.443,4833.802,4787.309,4829.935,7296852300
41911,4847.816,4880.155,4847.816,4877.435,8091809100
41912,4886.556,4921.076,4877.883,4916.119,8175504700
41920,4935.048,4993.614,4913.679,4993.531,9035851200
41921,4996.662,5010.825,4936.729,5004.001,10430328400
41922,4987.042,5007.125,4952.191,4981.853,9612392700
41925,4964.233,4982.681,4906.158,4982.681,8313454600
41926,4978.896,5013.95,4933.595,4966.083,8229218800
41927,4967.229,4988.178,4922.482,4987.707,8198574800
41928,4962.581,5007.275,4906.244,4906.244,9575317500
41929,4894.593,4914.66,4771.767,4860.732,8522981700
41932,4873.455,4929.473,4869.877,4929.16,6459660300
41933,4929.23,4942.459,4878.18,4884.024,6781318300
41934,4881.512,4902.777,4821.194,4825.609,6136080800
41935,4815.123,4832.427,4732.762,4755.231,6501240100
41936,4757.088,4800.361,4754.886,4774.666,5633389600
41939,4762.517,4809.942,4739.33,4809.518,5600358600
41940,4819.55,4925.085,4819.55,4924.955,7511301400
41941,4938.715,4999.958,4923.515,4991.755,10560867100
41942,4988.972,5021.19,4975.786,4992.63,9916860400
41943,4999.003,5012.26,4945.289,4986.416,9166905900
41946,4993.171,5028.757,4992.529,5028.698,9219743500
41947,5028.54,5036.096,4983.052,5003.47,9380765100
41948,5004.891,5013.614,4976.131,4995.443,8467857200
41949,4992.723,5025.226,4959.732,5024.848,7965074100
41950,5029.797,5049.284,4956.868,4977.255,9620128500
41953,4989.439,5031.197,4973.317,5031.001,8524291800
41954,5038.684,5041.332,4842.497,4881.48,10650660200
41955,4866.425,4965.384,4855.634,4965.384,7286072900
41956,4963.732,4967.211,4889.373,4921.671,8706349800
41957,4901.139,4920.094,4862.392,4909.609,6575380900
41960,4925.472,4982.52,4894.649,4958.466,6843922200
41961,4951.585,4973.855,4947.022,4967.651,6349050000
41962,4967.636,5002.437,4959.495,4985.101,6816471500
41963,4972.741,4990.935,4961.604,4974.626,5967675500
41964,4975.535,5029.777,4975.444,5029.773,7286676200
41967,5088.226,5130.028,5065.192,5112.119,11851560600
41968,5118.689,5189.429,5106.516,5189.001,10777001600
41969,5198.127,5215.643,5168.175,5214.21,10988009700
41970,5229.4,5251.699,5202.764,5251.389,12058736700
41971,5249.665,5261.164,5193.353,5245.267,12536175200
41974,5246.428,5247.007,5181.1,5208.139,11592338900
41975,5201.37,5278.648,5196.093,5277.657,10940700400
41976,5284.573,5339.248,5245.358,5339.005,15294699000
41977,5345.007,5452.335,5343.125,5451.962,15212197500
41978,5462.757,5464.226,5185.355,5333.892,17243698200
41981,5310.567,5435.789,5266.021,5412.674,15240200200
41982,5392.947,5465.086,5181.517,5195.406,19760866600
41983,5184.017,5374.227,5150.995,5374.097,13131167300
41984,5366.208,5454.918,5341.863,5454.443,13986962800
41985,5457.228,5498.95,5437.655,5493.2,11656282900
41988,5485.13,5588.853,5466.79,5583.597,12968103200
41989,5590.266,5609.681,5548.963,5606.693,12511682300
41990,5597.88,5597.88,5488.796,5557.286,13313451100
41991,5551.038,5598.985,5543.401,5558.045,10713899800
41992,5554.665,5558.176,5423.753,5524.122,13338714600
41995,5523.661,5523.963,5279.96,5305.209,15132754000
41996,5273.99,5316.717,5187.632,5193.722,9528258800
41997,5212.069,5263.201,5197.721,5262.365,8614574700
41998,5279.297,5365.074,5272.319,5364.563,8976662400
41999,5370.332,5423.346,5359.533,5422.751,10578671400
42002,5436.488,5436.488,5330.327,5367.637,12069624100
42003,5357.388,5366.16,5261.615,5275.085,9891032800
42004,5274.651,5322.714,5241.362,5322.714,9368289900
42009,5338.752,5427.231,5314.339,5417.017,12878760300
42010,5389.903,5482.124,5354.338,5479.864,12375449600
42011,5471.402,5492.825,5436.918,5488.242,9605049400
42012,5482.394,5497.744,5418.011,5444.037,9563461700
42013,5424.501,5497.689,5409.058,5409.058,9064080800
42016,5386.584,5386.584,5303.732,5332.221,7802643000
42017,5333.968,5407.629,5333.968,5405.091,6869376600
42018,5404.374,5417.802,5350.165,5379.738,6708649700
42019,5380.447,5449.255,5380.336,5449.038,6788551300
42020,5459.185,5520.785,5454.239,5520.123,8450684400
42023,5359.47,5475.66,5222.04,5281.895,10533627200
42024,5303.181,5472.736,5303.181,5472.514,9193795300
42025,5490.84,5611.982,5490.526,5611.694,11016742800
42026,5617.609,5690.43,5610.09,5690.156,10541262100
42027,5697.837,5699.726,5611.066,5633.289,9944033700
42030,5644.031,5759.367,5636.204,5758.979,10129879400
42031,5767.737,5783.99,5670.431,5773.816,11431798700
42032,5756.682,5798.571,5722.494,5739.919,10238641500
42033,5692.387,5739.486,5670.505,5701.205,8453858000
42034,5708.284,5735.932,5631.565,5632.728,8059327300
42037,5568.435,5652.667,5539.523,5609.389,7187186300
42038,5627.399,5708.281,5627.399,5707.476,7543255900
42039,5720.975,5734.328,5680.833,5683.519,8092671600
42040,5741.193,5745.136,5654.217,5654.217,8832435500
42041,5640.025,5657.662,5510.763,5534.785,7627761000
42044,5526.144,5551.898,5492.546,5504.974,5587343800
42045,5502.725,5581.341,5500.535,5580.704,5497376900
42046,5587.639,5642.297,5587.44,5641.786,5805956600
42047,5647.546,5689.743,5640.858,5681.341,6269177400
42048,5709.156,5789.382,5709.156,5769.272,8230636700
42051,5786.153,5870.082,5786.038,5869.713,8230557500
42052,5888.871,5914.285,5877.948,5911.098,8093887200
42060,5926.234,5952.709,5887.366,5906.538,8355061500
42061,5903.262,5970.06,5897.715,5969.557,9092074400
42062,5974.359,6025.115,5970.681,6018.463,9656068200
42065,6064.821,6139.792,6039.254,6139.792,12723533100
42066,6124.276,6199.497,6099.131,6118.656,14695326300
42067,6114.694,6211.089,6114.214,6210.421,11922633400
42068,6212.66,6217.788,6161.377,6208.988,12095908900
42069,6214.332,6234.114,6129.622,6133.026,10931372500
42072,6113.581,6212.57,6080.543,6212.236,9870221500
42073,6214.519,6299.281,6205.924,6276.485,10291505900
42074,6275.173,6281.191,6236.793,6262.892,9946245300
42075,6273.692,6288.517,6220.631,6260.137,10182147400
42076,6271.818,6329.701,6271.818,6329.576,9522982800
42079,6369.197,6517.031,6369.197,6516.765,13705832000
42080,6547.39,6635.096,6525.829,6618.054,17258333800
42081,6624.388,6728.506,6612.457,6728.068,16461634800
42082,6733.12,6783.14,6687.442,6782.463,16687298800
42083,6789.058,6862.375,6786.335,6850.897,15216231900
42086,6891.922,7017.481,6891.922,7017.154,17177813100
42087,7042.926,7055.1,6801.545,7046.123,19706688100
42088,7051.821,7170.826,7001.514,7124.872,16957544800
42089,7104.036,7171.621,6995.645,7074.437,16392638000
42090,7076.488,7167.37,7060.432,7155.945,12646098200
42093,7180.063,7259.541,7180.063,7245.497,16321954600
42094,7280.15,7328.851,7214.481,7253.104,16990600300
42095,7258.831,7430.945,7258.738,7425.733,15491880600
42096,7463.907,7561.201,7447.119,7560.648,16765094900
42097,7532.148,7682.723,7494.362,7679.01,17012356100
42101,7728.91,7863.595,7728.8,7863.284,18090483500
42102,7908.77,7920.983,7674.066,7807.997,18949572700
42103,7818.2,7818.2,7483.278,7746.151,18275474900
42104,7727.007,7971.622,7683.8,7952.189,16150296600
42107,7994.253,8143.382,7977,8122.893,17848498700
42108,8129.728,8192.238,8039.951,8119.959,18319049700
42109,8093.134,8093.134,7786.93,7802.747,16721102400
42110,7705.464,7976.121,7607.4,7912.088,14324605900
42111,7979.354,8032.075,7925.743,7980.76,19110982400
42114,7967.033,8051.47,7801.029,7839.901,21459606500
42115,7852.515,8113.021,7846.614,8112.687,16981040900
42116,8180.116,8333.821,8179.302,8323.427,19915692200
42117,8371.85,8447.925,8275.126,8410.703,19799496300
42118,8321.328,8453.341,8256.2,8419.095,18352767600
42121,8503.57,8576.483,8413.234,8513.016,18568553100
42122,8533.673,8543.33,8187.155,8266.483,18425762500
42123,8248.315,8449.701,8204.73,8428.254,14507472700
42124,8460.394,8551.465,8458.601,8469.673,14665389100
42128,8493.963,8532.654,8381.373,8510.481,13620460100
42129,8501.119,8501.119,8160.656,8199.344,14422427500
42130,8220.597,8359.296,8012.483,8082.999,12931393500
42131,8043.008,8076.23,7886.362,7903.478,11257094100
42132,7989.339,8201.804,7983.826,8201.293,11888757400
42135,8292.625,8558.801,8242.098,8558.218,14857231000
42136,8595.08,8746.21,8564.663,8745.678,16584906300
42137,8719.584,8909.575,8643.43,8824.929,17498644100
42138,8829.827,8878.47,8725.297,8813.393,14901785300
42139,8790.006,8828.115,8626.229,8742.885,14371357700
42142,8725.41,8929.944,8698.898,8903.595,14044539000
42143,8927.387,9125.515,8904.189,9124.833,15175459200
42144,9176.026,9429.22,9173.403,9277.331,19095596700
42145,9320.842,9620.095,9320.23,9619.223,18717799200
42146,9756.529,9821.811,9547.422,9778.171,22250787200
42149,9717.511,10040.71,9659.316,10040.09,22846395400
42150,10117.73,10373.84,10046.24,10373.58,23851427600
42151,10421.3,10539.75,10192.18,10497.34,23261218000
42152,10501.36,10637.91,9860.554,9868.424,25809407500
42153,9846.389,10140.1,9433.088,9966.845,19877263800
42156,10067.53,10488.89,10067.53,10488.31,18601613600
42157,10592.75,10887.88,10541.28,10886.4,21323422500
42158,10973.96,11055.21,10674.07,10979.99,20905957000
42159,10986.42,11023.34,10269.04,10965.41,21146018900
42160,11117.36,11236.15,10887.17,11144.52,24887460000
42163,11157.18,11157.18,10860.39,11030.92,23563058100
42164,11009.88,11089.2,10861.58,11013.74,18518446900
42165,10947.4931,11319.9048,10830.3274,11208.0577,18459036400
42166,11220.0678,11367.6331,11155.9521,11366.2931,19036798100
42167,11424.3345,11616.3848,11400.6514,11545.8906,21065558700
42170,11589.9517,11616.3497,11304.0384,11332.892,20587737900
42171,11205.7538,11205.7538,10768.615,10879.8358,17950384100
42172,10865.3946,11133.1124,10497.6866,11100.5456,16003958700
42173,11093.2992,11178.3183,10714.3287,10731.3787,15435193900
42174,10475.9215,10601.0427,9968.9918,9987.4074,13784861100
42178,9951.7822,10074.8264,9333.9096,10046.8849,14104583900
42179,10136.2543,10271.231,9950.6181,10267.6266,15820943900
42180,10298.5576,10343.0542,9771.89,9906.1037,16407338300
42181,9571.555,9603.1273,9059.3579,9078.0648,14507658600
42184,9267.0283,9281.1722,8339.3301,8484.6434,18165277800
42185,8302.1812,8912.3967,7882.3288,8906.0202,19556853500
42186,8808.5142,9103.0927,8385.4325,8411.9097,17129742600
42187,8369.492,8433.5238,7787.0991,7835.1035,15697383500
42188,7530.2654,7930.1456,7249.3088,7355.491,15610599300
42191,7842.4287,7842.4287,6883.6138,7235.999,23075438500
42192,6977.5478,7030.9781,6763.1184,6763.5263,11411596100
42193,6444.6672,6702.2787,6444.2478,6602.3735,27534075900
42194,6525.1212,6896.4927,6525.1212,6896.3516,9581574700
42195,7101.8176,7245.3276,7081.3543,7244.7842,7214119400
42198,7563.3803,7695.6691,7502.551,7695.6351,12457767900
42199,7853.9972,8076.1908,7772.3932,7859.0574,16738370300
42200,7836.0835,7837.8439,7391.9596,7405.2945,16426765800
42201,7342.8309,7729.6972,7078.7104,7578.7585,14201307900
42202,7629.782,8050.7281,7620.1615,7994.6971,13937737000
42205,8025.1042,8250.398,7931.6512,8116.4956,16213184000
42206,8011.9037,8291.9267,7937.629,8220.4627,14309759300
42207,8207.1733,8354.3846,8075.5953,8320.2364,16116584700
42208,8330.4701,8585.8005,8288.8417,8551.9909,17749496600
42209,8580.6465,8706.2517,8348.4175,8425.0739,19694787500
42212,8240.6784,8493.3478,7791.6,7794.1809,17174004300
42213,7514.1481,7893.9378,7261.6068,7649.8199,18029433000
42214,7765.9486,8024.5768,7472.6332,8022.7956,13274524500
42215,7979.569,8174.7014,7766.4615,7800.5799,14192870000
42216,7692.4784,7876.6449,7634.5383,7727.0608,10783413600
42219,7605.8946,7658.1731,7370.0427,7540.2053,11236458900
42220,7548.0292,7942.268,7532.8293,7942.0952,11718032000
42221,7933.3173,8047.6955,7773.9241,7839.3375,11999976700
42222,7660.5828,7891.5641,7633.2891,7792.0278,9005828000
42223,7874.4155,8015.3656,7855.6836,8013.3187,10946966300
42226,8106.1198,8437.915,8079.8769,8394.0862,14531737000
42227,8402.3187,8551.5288,8356.5234,8435.3271,16243482500
42228,8342.6055,8490.2695,8320.054,8336.3365,13268064600
42229,8287.7712,8535.3675,8237.8924,8534.4288,13365028400
42230,8599.7743,8717.0694,8548.3365,8625.2423,16071307300
42233,8613.2857,8820.9831,8582.829,8820.4567,16201328100
42234,8842.1622,8858.3304,8140.9096,8161.2687,18439570000
42235,7865.6345,8404.9413,7667.3189,8340.9828,16262225000
42236,8255.9309,8376.6647,8049.5116,8049.5116,13831446700
42237,7884.3047,8006.2933,7583.7036,7612.9024,13456109300
42240,7255.2947,7292.7714,7003.6553,7006.1885,9219222300
42241,6496.1065,6666.81,6467.8136,6481.4117,10416229100
42242,6470.0016,6687.5272,6165.1072,6238.5256,14919720900
42243,6344.9548,6457.864,6099.1669,6456.0548,12493233800
42244,6554.7552,6844.4514,6512.6968,6842.8938,14275851600
42247,6791.4192,6791.4192,6578.3538,6581.3127,11625855100
42248,6507.875,6507.875,6161.0318,6169.2072,9866792900
42249,5878.2072,6314.2903,5866.6644,6122.5533,11503272300
42254,6187.6901,6379.1975,6094.4895,6143.5566,10244707000
42255,6096.0144,6387.3613,6014.5682,6374.8551,8550983700
42256,6408.6714,6609.9432,6380.2503,6551.0072,15009782600
42257,6434.5309,6565.1624,6407.1191,6440.3093,10641517900
42258,6423.5209,6523.1898,6385.3094,6493.3191,9257202800
42261,6535.2625,6554.3839,6018.4438,6049.7904,11911366500
42262,5886.2683,5996.2168,5689.9713,5708.0299,9342742600
42263,5722.5312,6107.3706,5704.1216,6084.8367,10495292200
